date,close
2009-12-25,5789.614
2009-12-28,5854.038
2009-12-29,5868.172
2009-12-30,5834.203
2009-12-31,5909.724
2010-01-04,5927.722
2010-01-05,5958.501
2010-01-06,5887.324
2010-01-07,5743.226
2010-01-08,5788.824
2010-01-11,5761.485
2010-01-12,5918.522
2010-01-13,5909.942
2010-01-14,6096.679
2010-01-15,6110.286
2010-01-18,6219.037
2010-01-19,6188.055
2010-01-20,5996.534
2010-01-21,6018.873
2010-01-22,5855.007
2010-01-25,5823.651
2010-01-26,5672.783
2010-01-27,5621.071
2010-01-28,5728.884
2010-01-29,5814.601
2010-02-01,5811.776
2010-02-02,5728.859
2010-02-03,5741.065
2010-02-04,5808.897
2010-02-05,5739.996
2010-02-08,5766.248
2010-02-09,5747.901
2010-02-10,5791.662
2010-02-11,5785.963
2010-02-12,5832.056
2010-02-22,5825.149
2010-02-23,5826.439
2010-02-24,5910.002
2010-02-25,5975.7
2010-02-26,5947.884
2010-03-01,5991.212
2010-03-02,5977.495
2010-03-03,6063.333
2010-03-04,5847.762
2010-03-05,5844.63
2010-03-08,5852.635
2010-03-09,5851.267
2010-03-10,5799.977
2010-03-11,5752.069
2010-03-12,5690.723
2010-03-15,5628.213
2010-03-16,5639.669
2010-03-17,5767.2
2010-03-18,5763.214
2010-03-19,5787.659
2010-03-22,5788.078
2010-03-23,5792.13
2010-03-24,5822.309
2010-03-25,5724.815
2010-03-26,5785.311
2010-03-29,5855.487
2010-03-30,5853.836
2010-03-31,5826.908
2010-04-01,5896.546
2010-04-02,5860.034
2010-04-06,5875.366
2010-04-07,5875.019
2010-04-08,5842.89
2010-04-09,5921.328
2010-04-12,5960.375
2010-04-13,5973.484
2010-04-14,6091.501
2010-04-15,6075.009
2010-04-16,6065.321
2010-04-19,5888.577
2010-04-20,6002.536
2010-04-21,6163.604
2010-04-22,6218.107
2010-04-23,6174.764
2010-04-26,6098.52
2010-04-27,5919.176
2010-04-28,5894.103
2010-04-29,5760.128
2010-04-30,5629.079
2010-05-04,5667.001
2010-05-05,5840.642
2010-05-06,5714.472
2010-05-07,5713.312
2010-05-10,5640.407
2010-05-11,5483.656
2010-05-12,5327.563
2010-05-13,5458.134
2010-05-14,5498.727
2010-05-17,5227.483
2010-05-18,5272.418
2010-05-19,5290.722
2010-05-20,5183.327
2010-05-21,5274.808
2010-05-24,5472.376
2010-05-25,5408.043
2010-05-26,5395.871
2010-05-27,5499.821
2010-05-28,5522.557
2010-05-31,5424.913
2010-06-01,5353.095
2010-06-02,5371.493
2010-06-03,5367.393
2010-06-04,5443.535
2010-06-07,5482.638
2010-06-08,5520.02
2010-06-09,5612.34
2010-06-10,5648.105
2010-06-11,5592.782
2010-06-17,5482.054
2010-06-18,5293.243
2010-06-21,5435.066
2010-06-22,5456.46
2010-06-23,5449.476
2010-06-24,5441.382
2010-06-25,5394.925
2010-06-28,5294.49
2010-06-29,5075.518
2010-06-30,5035.549
2010-07-01,4953.995
2010-07-02,4871.327
2010-07-05,4850.716
2010-07-06,4968.683
2010-07-07,5033.32
2010-07-08,5011.559
2010-07-09,5163.757
2010-07-12,5178.826
2010-07-13,5130.835
2010-07-14,5142.377
2010-07-15,5084.502
2010-07-16,5116.321
2010-07-19,5207.954
2010-07-20,5291.929
2010-07-21,5307.507
2010-07-22,5357.56
2010-07-23,5398.82
2010-07-26,5487.366
2010-07-27,5564.711
2010-07-28,5633.44
2010-07-29,5590.978
2010-07-30,5577.265
2010-08-02,5734.492
2010-08-03,5640.781
2010-08-04,5735.972
2010-08-05,5840.268
2010-08-06,5965.567
2010-08-09,6030.098
2010-08-10,5835.805
2010-08-11,5893.985
2010-08-12,5864.11
2010-08-13,5951.298
2010-08-16,6074.157
2010-08-17,6081.234
2010-08-18,6045.324
2010-08-19,6032.228
2010-08-20,5886.003
2010-08-23,5915.845
2010-08-24,5980.172
2010-08-25,5894.853
2010-08-26,5919.707
2010-08-27,5985.757
2010-08-30,6203.72
2010-08-31,6223.296
2010-09-01,6145.524
2010-09-02,6266.839
2010-09-03,6316.877
2010-09-06,6327.416
2010-09-07,6330.871
2010-09-08,6374.528
2010-09-09,6334.343
2010-09-10,6461.733
2010-09-13,6516.762
2010-09-14,6498.902
2010-09-15,6387.445
2010-09-16,6268.897
2010-09-17,6351.896
2010-09-20,6380.615
2010-09-21,6390.714
2010-09-27,6568.42
2010-09-28,6633.725
2010-09-29,6526.087
2010-09-30,6613.496
2010-10-08,6786.971
2010-10-11,6756.086
2010-10-12,6686.736
2010-10-13,6610.201
2010-10-14,6412.14
2010-10-15,6421.493
2010-10-18,6362.217
2010-10-19,6513.125
2010-10-20,6701.337
2010-10-21,6686.172
2010-10-22,6726.066
2010-10-25,6947.098
2010-10-26,6886.291
2010-10-27,6802.31
2010-10-28,6784.898
2010-10-29,6820.374
2010-11-01,6991.428
2010-11-02,6966.195
2010-11-03,6999.723
2010-11-04,7131.408
2010-11-05,7150.131
2010-11-08,7287.968
2010-11-09,7352.062
2010-11-10,7543.289
2010-11-11,7469.652
2010-11-12,7107.126
2010-11-15,7373.263
2010-11-16,7170.91
2010-11-17,6781.493
2010-11-18,6852.545
2010-11-19,7047.117
2010-11-22,7115.623
2010-11-23,7074.869
2010-11-24,7316.428
2010-11-25,7336.849
2010-11-26,7408.418
2010-11-29,7527.676
2010-11-30,7291.728
2010-12-01,7277.975
2010-12-02,7288.38
2010-12-03,7283.398
2010-12-06,7109.764
2010-12-07,7239.815
2010-12-08,7238.29
2010-12-09,7073.311
2010-12-10,7087.327
2010-12-13,7236.788
2010-12-14,7358.158
2010-12-15,7362.975
2010-12-16,7391.139
2010-12-17,7348.867
2010-12-20,7253.869
2010-12-21,7222.267
2010-12-22,7131.715
2010-12-23,7041.766
2010-12-24,6912.597
2010-12-27,6757.118
2010-12-28,6732.249
2010-12-29,6832.627
2010-12-30,6798.065
2010-12-31,6953.132
2011-01-04,7005.263
2011-01-05,6909.098
2011-01-06,6836.673
2011-01-07,6811.654
2011-01-10,6626.788
2011-01-11,6606.544
2011-01-12,6607.989
2011-01-13,6686.233
2011-01-14,6629.84
2011-01-17,6378.661
2011-01-18,6471.662
2011-01-19,6575.541
2011-01-20,6366.495
2011-01-21,6320.781
2011-01-24,6174.259
2011-01-25,6132.172
2011-01-26,6213.669
2011-01-27,6305.521
2011-01-28,6391.716
2011-01-31,6494.187
2011-02-01,6512.636
2011-02-09,6541.917
2011-02-10,6745.264
2011-02-11,6758.088
2011-02-14,6856.477
2011-02-15,6856.537
2011-02-16,6871.465
2011-02-17,6820.353
2011-02-18,6833.99
2011-02-21,6946.842
2011-02-22,6831.67
2011-02-23,6852.111
2011-02-24,6869.427
2011-02-25,6840.819
2011-02-28,6886.655
2011-03-01,6933.682
2011-03-02,6935.731
2011-03-03,6778.005
2011-03-04,6817.237
2011-03-07,6849.138
2011-03-08,6841.671
2011-03-09,6853.226
2011-03-10,6896.623
2011-03-11,6863.807
2011-03-14,6946.391
2011-03-15,6815.174
2011-03-16,6881.743
2011-03-17,6865.474
2011-03-18,6870.56
2011-03-21,6789.15
2011-03-22,6755.46
2011-03-23,6793.041
2011-03-24,6773.238
2011-03-25,6776.198
2011-03-28,6678.981
2011-03-29,6588.654
2011-03-30,6567.766
2011-03-31,6587.874
2011-04-01,6598.453
2011-04-06,6531.769
2011-04-07,6556.813
2011-04-08,6623.76
2011-04-11,6621.675
2011-04-12,6656.854
2011-04-13,6729.089
2011-04-14,6724.228
2011-04-15,6679.808
2011-04-18,6647.38
2011-04-19,6619.322
2011-04-20,6656.424
2011-04-21,6636.572
2011-04-22,6627.139
2011-04-25,6611.596
2011-04-26,6529.018
2011-04-27,6491.798
2011-04-28,6328.199
2011-04-29,6428.762
2011-05-03,6545.739
2011-05-04,6456.359
2011-05-05,6521.11
2011-05-06,6545.768
2011-05-09,6535.777
2011-05-10,6527.378
2011-05-11,6556.292
2011-05-12,6549.939
2011-05-13,6558.658
2011-05-16,6556.24
2011-05-17,6537.345
2011-05-18,6616.435
2011-05-19,6619.249
2011-05-20,6605.654
2011-05-23,6403.515
2011-05-24,6353.728
2011-05-25,6347.036
2011-05-26,6377.723
2011-05-27,6220.275
2011-05-30,6267.628
2011-05-31,6314.631
2011-06-01,6414.409
2011-06-02,6331.828
2011-06-03,6440.108
2011-06-07,6442.149
2011-06-08,6480.117
2011-06-09,6320.337
2011-06-10,6370.319
2011-06-13,6280.699
2011-06-14,6338.304
2011-06-15,6308.783
2011-06-16,6199.401
2011-06-17,6160.257
2011-06-20,6080.419
2011-06-21,6136.808
2011-06-22,6165.602
2011-06-23,6256.649
2011-06-24,6354.181
2011-06-27,6401.823
2011-06-28,6440.297
2011-06-29,6372.914
2011-06-30,6424.702
2011-07-01,6469.269
2011-07-04,6587.46
2011-07-05,6603.406
2011-07-06,6662.328
2011-07-07,6715.718
2011-07-08,6707.363
2011-07-11,6804.842
2011-07-12,6750.134
2011-07-13,6847.704
2011-07-14,6833.573
2011-07-15,6886.89
2011-07-18,6939.149
2011-07-19,6883.151
2011-07-20,6945.547
2011-07-21,6962.226
2011-07-22,7007.513
2011-07-25,6834.427
2011-07-26,6817.295
2011-07-27,6909.684
2011-07-28,6926.365
2011-07-29,6873.227
2011-08-01,6825.058
2011-08-02,6781.999
2011-08-03,6856.294
2011-08-04,6911.562
2011-08-05,6837.798
2011-08-08,6650.069
2011-08-09,6684.016
2011-08-10,6814.7
2011-08-11,7026.137
2011-08-12,7081.275
2011-08-15,7094.202
2011-08-16,7025.989
2011-08-17,7018.027
2011-08-18,6927.132
2011-08-19,6929.447
2011-08-22,6782.959
2011-08-23,6843.315
2011-08-24,6869.293
2011-08-25,6962.332
2011-08-26,6978.658
2011-08-29,7033.275
2011-08-30,6984.788
2011-08-31,6974.506
2011-09-01,6870.902
2011-09-02,6799.445
2011-09-05,6700.369
2011-09-06,6595.26
2011-09-07,6743.941
2011-09-08,6686.009
2011-09-09,6634.634
2011-09-13,6545.385
2011-09-14,6539.895
2011-09-15,6557.941
2011-09-16,6578.588
2011-09-19,6507.561
2011-09-20,6491.701
2011-09-21,6638.054
2011-09-22,6477.037
2011-09-23,6379.108
2011-09-26,6251.193
2011-09-27,6279.28
2011-09-28,6201.599
2011-09-29,6118.988
2011-09-30,6151.512
2011-10-10,6098.542
2011-10-11,6039.022
2011-10-12,6210.088
2011-10-13,6275.903
2011-10-14,6237.973
2011-10-17,6331.902
2011-10-18,6251.488
2011-10-19,6241.912
2011-10-20,6065.341
2011-10-21,6045.029
2011-10-24,6173.63
2011-10-25,6281.265
2011-10-26,6341.292
2011-10-27,6353.872
2011-10-28,6455.958
2011-10-31,6468.935
2011-11-01,6504.172
2011-11-02,6604.026
2011-11-03,6623.264
2011-11-04,6659.952
2011-11-07,6632.893
2011-11-08,6585.565
2011-11-09,6673.885
2011-11-10,6606.373
2011-11-11,6586.349
2011-11-14,6702.859
2011-11-15,6683.786
2011-11-16,6554.909
2011-11-17,6560.919
2011-11-18,6453.427
2011-11-21,6475.551
2011-11-22,6574.851
2011-11-23,6617.581
2011-11-24,6635.961
2011-11-25,6668.279
2011-11-28,6721.852
2011-11-29,6750.016
2011-11-30,6603.815
2011-12-01,6664.422
2011-12-02,6590.063
2011-12-05,6411.654
2011-12-06,6350.82
2011-12-07,6367.101
2011-12-08,6323.882
2011-12-09,6202.075
2011-12-12,6134.418
2011-12-13,6005.989
2011-12-14,5937.287
2011-12-15,5857.688
2011-12-16,5948.99
2011-12-19,5909.928
2011-12-20,5883.74
2011-12-21,5791.06
2011-12-22,5769.191
2011-12-23,5784.976
2011-12-26,5689.021
2011-12-27,5511.401
2011-12-28,5482.611
2011-12-29,5527.163
2011-12-30,5626.784
2012-01-04,5435.799
2012-01-05,5293.289
2012-01-06,5310.433
2012-01-09,5424.914
2012-01-10,5642.006
2012-01-11,5627.09
2012-01-12,5581.429
2012-01-13,5459.781
2012-01-16,5216.869
2012-01-17,5425.274
2012-01-18,5232.508
2012-01-19,5323.323
2012-01-20,5473.049
2012-01-30,5410.461
2012-01-31,5451.033
2012-02-01,5460.467
2012-02-02,5521.824
2012-02-03,5560.627
2012-02-06,5638.575
2012-02-07,5562.131
2012-02-08,5677.799
2012-02-09,5702.232
2012-02-10,5731.335
2012-02-13,5805.187
2012-02-14,5801.48
2012-02-15,5852.449
2012-02-16,5802.452
2012-02-17,5794.228
2012-02-20,5783.311
2012-02-21,5851.795
2012-02-22,5924.575
2012-02-23,5976.839
2012-02-24,6041.592
2012-02-27,6062.98
2012-02-28,6109.033
2012-02-29,6103.694
2012-03-01,6091.424
2012-03-02,6143.635
2012-03-05,6136.277
2012-03-06,6064.52
2012-03-07,6049.312
2012-03-08,6110.481
2012-03-09,6268.757
2012-03-12,6301.8
2012-03-13,6403.47
2012-03-14,6247.373
2012-03-15,6286.223
2012-03-16,6509.835
2012-03-19,6490.243
2012-03-20,6346.64
2012-03-21,6290.037
2012-03-22,6278.822
2012-03-23,6236.256
2012-03-26,6308.455
2012-03-27,6128.304
2012-03-28,5958.892
2012-03-29,5904.168
2012-03-30,5817.386
2012-04-05,6032.888
2012-04-06,6119.384
2012-04-09,6079.242
2012-04-10,6098.507
2012-04-11,6086.275
2012-04-12,6183.864
2012-04-13,6181.22
2012-04-16,6173.773
2012-04-17,6115.313
2012-04-18,6177.256
2012-04-19,6097.738
2012-04-20,6159.255
2012-04-23,6103.984
2012-04-24,6089.167
2012-04-25,6125.057
2012-04-26,6173.775
2012-04-27,6234.265
2012-05-02,6298.46
2012-05-03,6374.141
2012-05-04,6487.188
2012-05-07,6547.058
2012-05-08,6496.654
2012-05-09,6397.165
2012-05-10,6391.683
2012-05-11,6387.738
2012-05-14,6298.914
2012-05-15,6333.971
2012-05-16,6237.495
2012-05-17,6284.59
2012-05-18,6190.166
2012-05-21,6284.641
2012-05-22,6389.935
2012-05-23,6387.06
2012-05-24,6221.695
2012-05-25,6126.488
2012-05-28,6209.193
2012-05-29,6252.548
2012-05-30,6236.495
2012-05-31,6282.037
2012-06-01,6322.749
2012-06-04,6194.697
2012-06-05,6217.901
2012-06-06,6177.59
2012-06-07,6169.121
2012-06-08,6123.715
2012-06-11,6144.351
2012-06-12,6117.298
2012-06-13,6279.664
2012-06-14,6351.443
2012-06-15,6288.646
2012-06-18,6333.209
2012-06-19,6280.895
2012-06-20,6243.984
2012-06-21,6169.899
2012-06-25,6091.651
2012-06-26,6063.356
2012-06-27,6114.681
2012-06-28,6078.351
2012-06-29,6178.405
2012-07-02,6283.6
2012-07-03,6348.395
2012-07-04,6358.873
2012-07-05,6272.99
2012-07-06,6504.59
2012-07-09,6449.924
2012-07-10,6381.509
2012-07-11,6517.432
2012-07-12,6580.671
2012-07-13,6624.538
2012-07-16,6506.959
2012-07-17,6405.517
2012-07-18,6371.432
2012-07-19,6379.772
2012-07-20,6297.866
2012-07-23,6238.954
2012-07-24,6307.095
2012-07-25,6296.196
2012-07-26,6208.959
2012-07-27,6176.181
2012-07-30,6121.716
2012-07-31,6017.529
2012-08-01,6067.384
2012-08-02,6034.366
2012-08-03,6135.017
2012-08-06,6247.855
2012-08-07,6294.644
2012-08-08,6245.608
2012-08-09,6433.043
2012-08-10,6337.268
2012-08-13,6304.417
2012-08-14,6317.178
2012-08-15,6249.107
2012-08-16,6137.004
2012-08-17,6012.351
2012-08-20,6083.734
2012-08-21,6179.707
2012-08-22,6104.658
2012-08-23,6063.712
2012-08-24,6033.565
2012-08-27,5950.994
2012-08-28,5905.198
2012-08-29,5812.653
2012-08-30,5683.835
2012-08-31,5710.559
2012-09-03,5847.271
2012-09-04,5818.042
2012-09-05,5812.638
2012-09-06,5826.151
2012-09-07,6035.755
2012-09-10,6036.225
2012-09-11,6018.868
2012-09-12,6050.477
2012-09-13,5996.854
2012-09-14,6019.958
2012-09-17,5886.993
2012-09-18,5833.666
2012-09-19,5790.508
2012-09-20,5661.241
2012-09-21,5660.172
2012-09-24,5698.26
2012-09-25,5744.547
2012-09-26,5652.864
2012-09-27,5780.663
2012-09-28,5907.247
2012-10-08,5839.845
2012-10-09,5955.015
2012-10-10,5980.716
2012-10-11,5923.359
2012-10-12,5907.79
2012-10-15,5941.274
2012-10-16,6034.125
2012-10-17,6028.499
2012-10-18,6099.9
2012-10-19,6094.497
2012-10-22,6100.711
2012-10-23,5980.708
2012-10-24,5970.701
2012-10-25,5937.001
2012-10-26,5832.033
2012-10-29,5831.204
2012-10-30,5833.204
2012-10-31,5847.26
2012-11-01,5950.797
2012-11-02,5972.406
2012-11-05,5915.165
2012-11-06,5832.378
2012-11-07,5828.479
2012-11-08,5751.923
2012-11-09,5728.361
2012-11-12,5666.01
2012-11-13,5578.654
2012-11-14,5625.51
2012-11-15,5557.023
2012-11-16,5470.918
2012-11-19,5327.928
2012-11-20,5318.712
2012-11-21,5328.555
2012-11-22,5255.328
2012-11-23,5313.543
2012-11-26,5208.722
2012-11-27,5128.391
2012-11-28,5058.93
2012-11-29,5052.979
2012-11-30,5058.537
2012-12-03,4814.419
2012-12-04,4846.217
2012-12-05,4944.626
2012-12-06,4913.684
2012-12-07,5037.536
2012-12-10,5109.241
2012-12-11,5111.352
2012-12-12,5132.768
2012-12-13,5063.162
2012-12-14,5215.53
2012-12-17,5292.894
2012-12-18,5313.326
2012-12-19,5360.051
2012-12-20,5338.35
2012-12-21,5314.524
2012-12-24,5246.864
2012-12-25,5345.316
2012-12-26,5415.898
2012-12-27,5437.472
2012-12-28,5491.541
2012-12-31,5528.265
2013-01-04,5480.5
2013-01-07,5508.555
2013-01-08,5639.376
2013-01-09,5740.919
2013-01-10,5734.827
2013-01-11,5647.396
2013-01-14,5786.248
2013-01-15,5844.571
2013-01-16,5827.784
2013-01-17,5791.857
2013-01-18,5823.584
2013-01-21,5735.415
2013-01-22,5686.527
2013-01-23,5698.554
2013-01-24,5601.215
2013-01-25,5536.472
2013-01-28,5509.349
2013-01-29,5534.47
2013-01-30,5560.214
2013-01-31,5515.279
2013-02-01,5579.091
2013-02-04,5487.381
2013-02-05,5668.78
2013-02-06,5662.667
2013-02-07,5707.898
2013-02-08,5763.414
2013-02-18,5691.978
2013-02-19,5652.274
2013-02-20,5748.865
2013-02-21,5735.174
2013-02-22,5811.306
2013-02-25,5788.016
2013-02-26,5666.167
2013-02-27,5631.224
2013-02-28,5680.683
2013-03-01,5700.125
2013-03-04,5664.096
2013-03-05,5785.471
2013-03-06,5878.581
2013-03-07,5872.978
2013-03-08,5789.024
2013-03-11,5752.992
2013-03-12,5654.901
2013-03-13,5611.417
2013-03-14,5581.968
2013-03-15,5569.062
2013-03-18,5494.479
2013-03-19,5454.372
2013-03-20,5587.242
2013-03-21,5619.269
2013-03-22,5618.699
2013-03-25,5617.073
2013-03-26,5644.184
2013-03-27,5577.861
2013-03-28,5503.209
2013-03-29,5460.177
2013-04-01,5420.879
2013-04-02,5355.534
2013-04-03,5321.232
2013-04-08,5369.594
2013-04-09,5346.136
2013-04-10,5415.042
2013-04-11,5373.504
2013-04-12,5407.429
2013-04-15,5333.517
2013-04-16,5310.323
2013-04-17,5417.201
2013-04-18,5394.806
2013-04-19,5485.361
2013-04-22,5442.382
2013-04-23,5347.783
2013-04-24,5382.998
2013-04-25,5355.612
2013-04-26,5263.453
2013-05-02,5229.385
2013-05-03,5294.762
2013-05-06,5407.216
2013-05-07,5451.785
2013-05-08,5469.214
2013-05-09,5508.788
2013-05-10,5514.611
2013-05-13,5516.334
2013-05-14,5422.557
2013-05-15,5450.886
2013-05-16,5502.732
2013-05-17,5576.409
2013-05-20,5609.625
2013-05-21,5589.842
2013-05-22,5633.531
2013-05-23,5614.322
2013-05-24,5638.303
2013-05-27,5652.299
2013-05-28,5704.86
2013-05-29,5721.583
2013-05-30,5721.346
2013-05-31,5649.021
2013-06-03,5660.451
2013-06-04,5576.694
2013-06-05,5596.267
2013-06-06,5552.523
2013-06-07,5411.431
2013-06-13,5298.34
2013-06-14,5331.988
2013-06-17,5322.513
2013-06-18,5387.907
2013-06-19,5460.991
2013-06-20,5335.602
2013-06-21,5339.349
2013-06-24,5109.541
2013-06-25,5114.122
2013-06-26,5139.872
2013-06-27,5077.503
2013-06-28,5108.267
2013-07-01,5208.809
2013-07-02,5344.666
2013-07-03,5383.137
2013-07-04,5363.279
2013-07-05,5337.865
2013-07-08,5236.179
2013-07-09,5225.34
2013-07-10,5312.312
2013-07-11,5413.807
2013-07-12,5385.556
2013-07-15,5447.165
2013-07-16,5483.483
2013-07-17,5353.574
2013-07-18,5307.309
2013-07-19,5182.089
2013-07-22,5237.475
2013-07-23,5355.395
2013-07-24,5359.848
2013-07-25,5372.392
2013-07-26,5314.071
2013-07-29,5221.432
2013-07-30,5232.884
2013-07-31,5190.519
2013-08-01,5267.339
2013-08-02,5308.677
2013-08-05,5430.29
2013-08-06,5458.463
2013-08-07,5446.069
2013-08-08,5447.138
2013-08-09,5461.165
2013-08-12,5555.17
2013-08-13,5531.259
2013-08-14,5494.997
2013-08-15,5443.096
2013-08-16,5346.915
2013-08-19,5424.686
2013-08-20,5407.54
2013-08-21,5416.351
2013-08-22,5407.504
2013-08-23,5383.831
2013-08-26,5461.722
2013-08-27,5488.802
2013-08-28,5431.595
2013-08-29,5415.488
2013-08-30,5371.691
2013-09-02,5371.364
2013-09-03,5475.567
2013-09-04,5491.624
2013-09-05,5528.66
2013-09-06,5522.724
2013-09-09,5571.719
2013-09-10,5605.176
2013-09-11,5636.339
2013-09-12,5600.049
2013-09-13,5680.82
2013-09-16,5649.605
2013-09-17,5536.538
2013-09-18,5528.276
2013-09-23,5622.495
2013-09-24,5691.874
2013-09-25,5679.053
2013-09-26,5675.797
2013-09-27,5656.42
2013-09-30,5736.81
2013-10-08,5794.534
2013-10-09,5856.45
2013-10-10,5841.007
2013-10-11,5921.763
2013-10-14,6052.225
2013-10-15,6110.302
2013-10-16,6002.122
2013-10-17,5993.269
2013-10-18,6014.827
2013-10-21,6228.86
2013-10-22,6170.593
2013-10-23,5952.356
2013-10-24,5887.62
2013-10-25,5731.591
2013-10-28,5684.812
2013-10-29,5616.786
2013-10-30,5686.569
2013-10-31,5531.149
2013-11-01,5500.698
2013-11-04,5510.388
2013-11-05,5553.595
2013-11-06,5502.369
2013-11-07,5432.939
2013-11-08,5363.063
2013-11-11,5436.072
2013-11-12,5518.875
2013-11-13,5432.214
2013-11-14,5510.055
2013-11-15,5608.045
2013-11-18,5736.638
2013-11-19,5663.1
2013-11-20,5672.916
2013-11-21,5628.613
2013-11-22,5608.083
2013-11-25,5601.446
2013-11-26,5599.373
2013-11-27,5632.318
2013-11-28,5713.586
2013-11-29,5717.081
2013-12-02,5508.544
2013-12-03,5628.164
2013-12-04,5727.173
2013-12-05,5718.258
2013-12-06,5711.691
2013-12-09,5743.373
2013-12-10,5733.144
2013-12-11,5683.956
2013-12-12,5673.855
2013-12-13,5656.45
2013-12-16,5546.849
2013-12-17,5518.328
2013-12-18,5515.393
2013-12-19,5457.695
2013-12-20,5434.165
2013-12-23,5429.188
2013-12-24,5442.487
2013-12-25,5492.381
2013-12-26,5422.65
2013-12-27,5491.73
2013-12-30,5505.401
2013-12-31,5581.847
2014-01-02,5541.438
2014-01-03,5484.812
2014-01-06,5326.073
2014-01-07,5333.967
2014-01-08,5359.191
2014-01-09,5301.164
2014-01-10,5283.275
2014-01-13,5279.733
2014-01-14,5345.984
2014-01-15,5342.292
2014-01-16,5369.763
2014-01-17,5247.986
2014-01-20,5218.901
2014-01-21,5232.18
2014-01-22,5376.728
2014-01-23,5370.183
2014-01-24,5394.08
2014-01-27,5349.621
2014-01-28,5282.993
2014-01-29,5229.565
2014-01-30,5135.066
2014-02-07,5205.285
2014-02-10,5331.395
2014-02-11,5362.861
2014-02-12,5395.583
2014-02-13,5352.655
2014-02-14,5460.89
2014-02-17,5536.258
2014-02-18,5473.771
2014-02-19,5504.55
2014-02-20,5484.095
2014-02-21,5437.169
2014-02-24,5371.329
2014-02-25,5179.833
2014-02-26,5173.899
2014-02-27,5117.547
2014-02-28,5217.165
2014-03-03,5312.851
2014-03-04,5268.272
2014-03-05,5301.001
2014-03-06,5285.149
2014-03-07,5314.773
2014-03-10,5200.099
2014-03-11,5291.751
2014-03-12,5270.298
2014-03-13,5428.095
2014-03-14,5370.341
2014-03-17,5400.546
2014-03-18,5438.605
2014-03-19,5360.405
2014-03-20,5237.243
2014-03-21,5333.893
2014-03-24,5346.367
2014-03-25,5317.348
2014-03-26,5285.087
2014-03-27,5202.374
2014-03-28,5132.654
2014-03-31,5162.728
2014-04-01,5259.805
2014-04-02,5270.474
2014-04-03,5243.372
2014-04-04,5294.306
2014-04-08,5390.782
2014-04-09,5411.036
2014-04-10,5465.866
2014-04-11,5529.912
2014-04-14,5536.91
2014-04-15,5484.77
2014-04-16,5469.774
2014-04-17,5474.429
2014-04-18,5492.143
2014-04-21,5389.658
2014-04-22,5387.055
2014-04-23,5417.295
2014-04-24,5389.293
2014-04-25,5236.912
2014-04-28,5110.772
2014-04-29,5185.705
2014-04-30,5231.256
2014-05-05,5251.398
2014-05-06,5264.436
2014-05-07,5196.923
2014-05-08,5181.573
2014-05-09,5153.214
2014-05-12,5235.644
2014-05-13,5250.867
2014-05-14,5203.762
2014-05-15,5131.965
2014-05-16,5124.882
2014-05-19,5061.282
2014-05-20,5033.101
2014-05-21,5106.504
2014-05-22,5078.602
2014-05-23,5117.873
2014-05-26,5152.562
2014-05-27,5127.794
2014-05-28,5146.442
2014-05-29,5116.279
2014-05-30,5124.264
2014-06-03,5056.724
2014-06-04,5021.116
2014-06-05,5077.038
2014-06-06,5040.725
2014-06-09,5033.022
2014-06-10,5070.567
2014-06-11,5094.327
2014-06-12,5097.709
2014-06-13,5119.938
2014-06-16,5133.845
2014-06-17,5080.981
2014-06-18,5040.332
2014-06-19,4964.967
2014-06-20,4981.365
2014-06-23,5005.41
2014-06-24,5075.246
2014-06-25,5042.967
2014-06-26,5081.731
2014-06-27,5100.082
2014-06-30,5131.62
2014-07-01,5120.682
2014-07-02,5122.1
2014-07-03,5153.244
2014-07-04,5154.133
2014-07-07,5144.068
2014-07-08,5158.936
2014-07-09,5071.638
2014-07-10,5044.577
2014-07-11,5062.128
2014-07-14,5181.169
2014-07-15,5281.947
2014-07-16,5248.034
2014-07-17,5193.83
2014-07-18,5281.615
2014-07-21,5295.924
2014-07-22,5351.376
2014-07-23,5335.524
2014-07-24,5362.784
2014-07-25,5398.281
2014-07-28,5506.625
2014-07-29,5493.373
2014-07-30,5490.504
2014-07-31,5584.901
2014-08-01,5608.225
2014-08-04,5690.38
2014-08-05,5689.644
2014-08-06,5665.435
2014-08-07,5566.455
2014-08-08,5595.232
2014-08-11,5681.387
2014-08-12,5688.869
2014-08-13,5697.023
2014-08-14,5640.165
2014-08-15,5698.691
2014-08-18,5721.639
2014-08-19,5728.703
2014-08-20,5739.943
2014-08-21,5704.742
2014-08-22,5714.133
2014-08-25,5673.045
2014-08-26,5614.242
2014-08-27,5605.481
2014-08-28,5585.064
2014-08-29,5651.028
2014-09-01,5692.408
2014-09-02,5768.432
2014-09-03,5811.495
2014-09-04,5829.985
2014-09-05,5881.501
2014-09-09,5881.016
2014-09-10,5882.288
2014-09-11,5829.484
2014-09-12,5845.505
2014-09-15,5855.292
2014-09-16,5705.875
2014-09-17,5749.615
2014-09-18,5794.209
2014-09-19,5838.232
2014-09-22,5733.141
2014-09-23,5784.991
2014-09-24,5864.249
2014-09-25,5844.547
2014-09-26,5870.118
2014-09-29,5903.761
2014-09-30,5917.615
2014-10-08,5998.083
2014-10-09,5996.681
2014-10-10,5932.329
2014-10-13,5852.851
2014-10-14,5834.181
2014-10-15,5861.206
2014-10-16,5795.03
2014-10-17,5810.287
2014-10-20,5841.742
2014-10-21,5798.643
